x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count,ticking_ticket,ticking_level,block_ticks,fluid_ticks
-5,-2,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,"Ticket[unknown 33 ([-5, -2])] at 1778 force ticks false",false,0,no_ticket,32,0,0
-5,-1,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,"Ticket[unknown 33 ([-5, -1])] at 1778 force ticks false",false,0,no_ticket,32,0,0
-2,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-1,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,0,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,1,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
0,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
1,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,2,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,3,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
2,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
3,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,4,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
4,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
5,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,6,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-5,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-4,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-3,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-2,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-1,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
0,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
1,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
2,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
3,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
4,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
5,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
6,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
6,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,-5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,-4,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,-3,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,-2,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,-1,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,0,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,1,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,2,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,3,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,4,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,6,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
7,7,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
-6,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-5,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-3,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-2,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-1,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,0,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,1,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,2,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,3,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,5,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,7,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-5,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-3,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-2,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-1,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,0,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,1,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,2,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,3,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,5,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,6,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,7,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-6,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-5,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-4,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-3,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-2,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-1,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,0,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,1,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,2,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,3,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,4,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,5,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,6,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,8,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-6,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-5,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-4,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-3,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-2,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-1,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,0,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,1,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,2,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,3,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,4,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,5,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,6,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,7,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,8,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-7,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-6,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-5,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-4,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-3,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-2,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,0,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,2,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,3,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,4,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,5,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,6,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,7,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,9,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-7,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-6,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-5,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-4,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-3,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-2,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,0,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,2,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,3,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,4,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,5,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,6,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,7,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,9,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-8,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-7,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-6,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-5,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-4,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-3,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-2,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-1,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,0,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,1,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
