x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count,ticking_ticket,ticking_level,block_ticks,fluid_ticks
-3,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-1,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,0,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,1,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,3,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,4,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,5,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,6,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,7,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,8,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,8,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,8,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,8,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,8,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,8,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,true,0,no_ticket,32,0,0
0,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([0, 8])] at 1205 force ticks false",true,0,"Ticket[imm_ptl 31 ([0, 8])] at 1205 force ticks false",31,0,0
1,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([1, 8])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([1, 8])] at 34 force ticks false",30,0,0
2,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([2, 8])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([2, 8])] at 31 force ticks false",30,0,0
3,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([3, 8])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([3, 8])] at 31 force ticks false",30,0,0
4,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([4, 8])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([4, 8])] at 31 force ticks false",30,0,0
5,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([5, 8])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([5, 8])] at 31 force ticks false",30,0,0
6,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([6, 8])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([6, 8])] at 31 force ticks false",30,0,0
7,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([7, 8])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([7, 8])] at 34 force ticks false",30,0,0
8,-8,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-7,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-6,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-5,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-4,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-3,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,0,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,2,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,3,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,2,no_ticket,33,0,0
8,4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,2,no_ticket,33,0,0
8,5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,true,0,no_ticket,32,0,0
8,6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([8, 6])] at 1478 force ticks false",true,0,"Ticket[imm_ptl 31 ([8, 6])] at 1478 force ticks false",31,0,0
8,7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([8, 7])] at 38 force ticks false",true,0,"Ticket[imm_ptl 31 ([8, 7])] at 38 force ticks false",31,0,0
8,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([8, 8])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([8, 8])] at 34 force ticks false",30,0,0
-9,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-8,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-7,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-6,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-5,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-4,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-3,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-2,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-1,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,0,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,1,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,2,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,3,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,4,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,5,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,6,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,7,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,8,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,9,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,9,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,9,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,9,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,9,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,9,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,true,0,no_ticket,33,0,0
-1,9,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,true,0,no_ticket,32,0,0
0,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([0, 9])] at 1205 force ticks false",true,0,"Ticket[imm_ptl 31 ([0, 9])] at 1205 force ticks false",31,0,0
1,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([1, 9])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([1, 9])] at 34 force ticks false",30,0,0
2,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([2, 9])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([2, 9])] at 31 force ticks false",29,0,0
3,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([3, 9])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([3, 9])] at 31 force ticks false",29,0,0
4,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([4, 9])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([4, 9])] at 31 force ticks false",29,0,0
5,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([5, 9])] at 31 force ticks false",true,2,"Ticket[imm_ptl 31 ([5, 9])] at 31 force ticks false",29,0,0
6,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([6, 9])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([6, 9])] at 31 force ticks false",29,0,0
7,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([7, 9])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([7, 9])] at 31 force ticks false",29,0,0
8,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([8, 9])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([8, 9])] at 34 force ticks false",29,0,0
9,-9,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-8,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-7,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-6,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-5,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-4,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-3,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,-1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,0,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,2,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,3,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,true,0,no_ticket,32,0,0
9,6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([9, 6])] at 1478 force ticks false",true,0,"Ticket[imm_ptl 31 ([9, 6])] at 1478 force ticks false",31,0,0
9,7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([9, 7])] at 38 force ticks false",true,0,"Ticket[imm_ptl 31 ([9, 7])] at 38 force ticks false",31,0,0
9,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([9, 8])] at 38 force ticks false",true,0,"Ticket[imm_ptl 31 ([9, 8])] at 38 force ticks false",30,0,0
9,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([9, 9])] at 38 force ticks false",true,0,"Ticket[imm_ptl 31 ([9, 9])] at 38 force ticks false",30,0,0
-10,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-9,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-8,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-7,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-6,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-5,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-4,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-3,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-2,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-1,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,0,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-1,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
0,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,1,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,2,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
1,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
2,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,3,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,4,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
3,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
4,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,5,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,6,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
5,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
6,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,7,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,8,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
7,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
8,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,9,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,10,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,10,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,10,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,10,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,10,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,10,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-2,10,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,true,0,no_ticket,33,0,0
-1,10,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,true,0,no_ticket,32,0,0
0,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([0, 10])] at 1205 force ticks false",true,0,"Ticket[imm_ptl 31 ([0, 10])] at 1205 force ticks false",31,0,0
1,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([1, 10])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([1, 10])] at 34 force ticks false",30,0,0
2,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([2, 10])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([2, 10])] at 31 force ticks false",29,0,0
3,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([3, 10])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([3, 10])] at 31 force ticks false",28,0,0
4,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([4, 10])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([4, 10])] at 31 force ticks false",28,0,0
5,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([5, 10])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([5, 10])] at 31 force ticks false",28,0,0
6,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([6, 10])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([6, 10])] at 31 force ticks false",28,0,0
7,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([7, 10])] at 31 force ticks false",true,0,"Ticket[imm_ptl 31 ([7, 10])] at 31 force ticks false",28,0,0
8,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([8, 10])] at 34 force ticks false",true,0,"Ticket[imm_ptl 31 ([8, 10])] at 34 force ticks false",29,0,0
9,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
9,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([9, 10])] at 38 force ticks false",true,0,"Ticket[imm_ptl 31 ([9, 10])] at 38 force ticks false",30,0,0
10,-10,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-9,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-8,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-7,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-6,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-5,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-4,40,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-3,39,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-2,38,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,-1,37,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,0,36,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,1,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,2,35,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,3,34,true,minecraft:full,[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,4,33,true,minecraft:full,FULL,done,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
10,5,32,true,minecraft:full,BLOCK_TICKING,done,done,unloaded,no_ticket,false,0,no_ticket,32,0,0
10,6,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([10, 6])] at 1478 force ticks false",true,0,"Ticket[imm_ptl 31 ([10, 6])] at 1478 force ticks false",31,0,0
10,7,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([10, 7])] at 42 force ticks false",true,0,"Ticket[imm_ptl 31 ([10, 7])] at 42 force ticks false",31,0,0
10,8,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([10, 8])] at 42 force ticks false",true,0,"Ticket[imm_ptl 31 ([10, 8])] at 42 force ticks false",31,0,0
10,9,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([10, 9])] at 42 force ticks false",true,0,"Ticket[imm_ptl 31 ([10, 9])] at 42 force ticks false",31,0,0
10,10,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[imm_ptl 31 ([10, 10])] at 43 force ticks false",true,0,"Ticket[imm_ptl 31 ([10, 10])] at 43 force ticks false",31,0,0
-11,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-10,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-9,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-10,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-9,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-8,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-7,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-8,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-7,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-6,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-5,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-6,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-5,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-4,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-3,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-4,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-3,-11,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
-11,-2,41,false,[null],[null],unloaded,unloaded,unloaded,no_ticket,false,0,no_ticket,33,0,0
